158,1.677559595002858E7
159,3.629047328093025E7
160,1.6966591860234734E7
161,3.629047328093025E7
162,1.6772714497667616E7
163,3.6291043842479534E7
164,1.677559595002858E7
165,3.6291043842479534E7
166,1.6777311260310248E7
167,3.6291043842479534E7
168,1.6779399693690486E7
169,3.629061728093025E7
170,1.6773130497667616E7
171,3.629047328093025E7
172,1.677559595002858E7
173,3.629047328093025E7
174,1.68308252200702E7
175,3.6291043842479534E7
176,1.6777555241329525E7
177,3.6291043842479534E7
178,1.6776035241329523E7
179,3.6291043842479534E7
180,1.6772330497667616E7
181,3.6291043842479534E7
182,1.6772330497667616E7
183,3.6291043842479534E7
184,1.677559595002858E7
185,3.6291043842479534E7
186,1.7258059102331813E7
187,3.6291043842479534E7
188,1.741969523582621E7
189,3.6291043842479534E7
190,1.7253324554692775E7
191,3.6291043842479534E7
192,1.7250059102331813E7
193,3.6291043842479534E7
194,2.0242496892308686E7
195,3.6291043842479534E7
196,2.0242496892308686E7
197,3.6291043842479534E7
198,2.0242496892308686E7
199,3.6291043842479534E7
200,2.0242496892308686E7
201,3.6291043842479534E7
202,2.0242496892308686E7
203,3.6291043842479534E7
204,2.0242496892308686E7
205,3.6291043842479534E7
206,2.0242496892308686E7
207,3.6291043842479534E7
208,2.0242496892308686E7
209,3.6291043842479534E7
210,2.0242496892308686E7
211,3.6291043842479534E7
212,2.0242496892308686E7
213,3.6291043842479534E7
214,2.0242496892308686E7
215,3.6291043842479534E7
216,2.0242496892308686E7
217,3.6291043842479534E7
218,2.0242496892308686E7
219,3.6291043842479534E7
220,2.0242496892308686E7
221,3.6291043842479534E7
222,2.0242496892308686E7
223,3.6291043842479534E7
224,2.0242496892308686E7
225,3.6291043842479534E7
226,2.0242496892308686E7
227,3.6291043842479534E7
228,2.0242496892308686E7
229,3.6291043842479534E7
230,2.0242496892308686E7
231,3.6291107842479534E7
232,2.0242496892308686E7
233,3.6291043842479534E7
234,2.0242496892308686E7
235,3.6291043842479534E7
236,2.0242496892308686E7
237,3.6291043842479534E7
238,2.0242496892308686E7
239,3.6291043842479534E7
240,2.0242496892308686E7
241,3.6291043842479534E7
242,2.0242496892308686E7
243,3.6291043842479534E7
244,2.0242496892308686E7
245,3.6291043842479534E7
246,2.0242496892308686E7
247,3.6291043842479534E7
248,2.0242496892308686E7
249,3.6291043842479534E7
250,2.0242496892308686E7
251,3.6291043842479534E7
252,2.0242496892308686E7
253,3.6291043842479534E7
254,2.0242496892308686E7
255,3.6291043842479534E7
256,2.0242496892308686E7
257,3.6291043842479534E7
258,2.0242496892308686E7
259,3.6291043842479534E7
260,2.0242496892308686E7
261,3.6291043842479534E7
262,2.0242496892308686E7
263,3.6291043842479534E7
264,2.0242496892308686E7
265,3.6291043842479534E7
266,2.0242496892308686E7
267,3.6291043842479534E7
268,2.0242496892308686E7
269,3.6291043842479534E7
270,2.0242496892308686E7
271,3.6291124842479534E7
272,2.0242496892308686E7
273,3.6291043842479534E7
274,2.0242496892308686E7
275,3.6291164842479534E7
276,2.0242496892308686E7
277,3.6291043842479534E7
278,2.0242496892308686E7
279,3.6291043842479534E7
280,2.0242496892308686E7
281,3.6291043842479534E7
282,2.0242496892308686E7
283,3.6291043842479534E7
284,2.0242496892308686E7
285,3.6291043842479534E7
286,2.0242496892308686E7
287,3.6291124842479534E7
288,2.0242496892308686E7
289,3.6291443842479534E7
290,2.0242496892308686E7
291,3.6291043842479534E7
292,2.0242496892308686E7
293,3.6291043842479534E7
294,2.0242496892308686E7
295,3.6291043842479534E7
296,2.0242496892308686E7
297,3.6291043842479534E7
298,2.0242496892308686E7
299,3.6291043842479534E7
300,2.0242496892308686E7
301,3.6291043842479534E7
302,2.0242496892308686E7
303,3.6291043842479534E7
304,2.0242496892308686E7
305,3.6291043842479534E7
306,2.0242496892308686E7
307,3.6291043842479534E7
308,2.0242496892308686E7
309,3.6291043842479534E7
310,2.0242496892308686E7
311,3.6291043842479534E7
312,2.0242496892308686E7
313,3.6291043842479534E7
314,2.0242496892308686E7
315,3.6291043842479534E7
316,2.0242496892308686E7
317,3.6291043842479534E7
318,2.0242496892308686E7
319,3.6291043842479534E7
320,2.0242496892308686E7
321,3.6291043842479534E7
322,2.0242496892308686E7
323,3.6291043842479534E7
324,2.0242496892308686E7
325,3.6291124842479534E7
326,2.0242496892308686E7
327,3.6291043842479534E7
328,2.0242496892308686E7
329,3.6291043842479534E7
330,2.0242496892308686E7
331,3.6291043842479534E7
332,2.0242496892308686E7
333,3.6291043842479534E7
334,2.0242496892308686E7
335,3.6291043842479534E7
336,2.0242496892308686E7
337,3.6291043842479534E7
338,2.0242496892308686E7
339,3.6291043842479534E7
340,2.0242496892308686E7
341,3.6291043842479534E7
342,2.0242496892308686E7
343,3.6291043842479534E7
344,2.0242496892308686E7
345,3.6291443842479534E7
346,2.0242496892308686E7
347,3.6291043842479534E7
348,2.0242496892308686E7
349,3.6291043842479534E7
350,2.0242496892308686E7
351,3.6291043842479534E7
352,2.0242496892308686E7
353,3.6291043842479534E7
354,2.0242496892308686E7
355,3.6291043842479534E7
356,2.0242496892308686E7
357,3.6291043842479534E7
358,2.0242496892308686E7
359,3.6291043842479534E7
360,2.0242496892308686E7
361,3.6291043842479534E7
362,2.0242496892308686E7
363,3.6291043842479534E7
364,2.0242496892308686E7
365,3.6291043842479534E7
366,2.0242496892308686E7
367,3.6291043842479534E7
368,2.0242496892308686E7
369,3.6291043842479534E7
370,2.0242496892308686E7
371,3.6291043842479534E7
372,2.0242496892308686E7
373,3.6291043842479534E7
374,2.0242496892308686E7
375,3.6291043842479534E7
376,2.0242496892308686E7
377,3.6291043842479534E7
378,2.0242496892308686E7
379,3.6291124842479534E7
380,2.0242496892308686E7
381,3.6292643842479534E7
382,2.0242496892308686E7
383,3.629280216298159E7
384,2.0242496892308686E7
385,3.629280216298159E7
386,2.0242496892308686E7
387,3.629280216298159E7
388,2.0242496892308686E7
389,3.629280216298159E7
390,2.0242496892308686E7
391,3.629280216298159E7
392,2.0242496892308686E7
393,3.629280216298159E7
394,2.0242496892308686E7
395,3.629280216298159E7
396,2.0242496892308686E7
397,3.629280216298159E7
398,2.0242496892308686E7
399,3.629280216298159E7
400,2.0242496892308686E7
401,3.629280216298159E7
402,2.0242496892308686E7
403,3.629280216298159E7
404,2.0242496892308686E7
405,3.629280216298159E7
406,2.0242496892308686E7
407,3.629280216298159E7
408,2.0242496892308686E7
409,3.629280216298159E7
410,2.0242496892308686E7
411,3.629280216298159E7
412,2.0242496892308686E7
413,3.629280216298159E7
414,2.0242496892308686E7
415,3.629280216298159E7
416,2.0242496892308686E7
417,3.629280216298159E7
418,2.0242496892308686E7
419,3.629280216298159E7
420,2.0242496892308686E7
421,3.629280216298159E7
422,2.0242496892308686E7
423,3.629280216298159E7
424,2.0242496892308686E7
425,3.629280216298159E7
426,2.0242496892308686E7
427,3.629280216298159E7
428,2.0242496892308686E7
429,3.629280216298159E7
430,2.0242496892308686E7
431,3.629280216298159E7
432,2.0242496892308686E7
433,3.629280216298159E7
434,2.0242496892308686E7
435,3.629280216298159E7
436,2.0242496892308686E7
437,3.629280216298159E7
438,2.0242496892308686E7
439,3.629280216298159E7
440,2.0242496892308686E7
441,3.629280216298159E7
442,2.0242496892308686E7
443,3.629280216298159E7
444,2.0242496892308686E7
445,3.629280216298159E7
446,2.0242496892308686E7
447,3.629280216298159E7
448,2.0242496892308686E7
449,3.629280216298159E7
450,2.0242496892308686E7
451,3.629280216298159E7
452,2.0242496892308686E7
453,3.629280216298159E7
454,2.0242496892308686E7
455,3.629288316298159E7
456,2.0242496892308686E7
457,3.629288316298159E7
458,2.0242496892308686E7
459,3.629288316298159E7
460,2.0242496892308686E7
461,3.629288316298159E7
462,2.0242496892308686E7
463,3.629288316298159E7
464,2.0242496892308686E7
465,3.629288316298159E7
466,2.0242496892308686E7
467,3.629288316298159E7
468,2.0242496892308686E7
469,3.629288316298159E7
470,2.0242496892308686E7
471,3.629288316298159E7
472,2.0242496892308686E7
473,3.629288316298159E7
474,2.0242496892308686E7
475,3.629288316298159E7
476,2.0242496892308686E7
477,3.629288316298159E7
478,2.0242496892308686E7
479,3.629288316298159E7
480,2.0242496892308686E7
481,3.629288316298159E7
482,2.0242496892308686E7
483,3.629288316298159E7
484,2.0242496892308686E7
485,3.629288316298159E7
486,2.0242496892308686E7
487,3.629288316298159E7
488,2.0242496892308686E7
489,3.629288316298159E7
490,2.0242496892308686E7
491,3.629288316298159E7
492,2.0242496892308686E7
493,3.629288316298159E7
494,2.0242496892308686E7
495,3.629288316298159E7
496,2.0242496892308686E7
497,3.629288316298159E7
498,2.0242496892308686E7
499,3.629288316298159E7
500,2.0242496892308686E7
501,3.629288316298159E7
502,2.0242496892308686E7
503,3.629288316298159E7
504,2.0242496892308686E7
505,3.629288316298159E7
506,2.0242496892308686E7
507,3.629288316298159E7
508,2.0242496892308686E7
509,3.629288316298159E7
510,2.0242496892308686E7
511,3.629288316298159E7
512,2.0242496892308686E7
513,3.629288316298159E7
514,2.0242496892308686E7
515,3.629288316298159E7
516,2.0242496892308686E7
517,3.629288316298159E7
518,2.0242496892308686E7
519,3.629288316298159E7
520,2.0242496892308686E7
521,3.629288316298159E7
522,2.0242496892308686E7
523,3.629288316298159E7
524,2.0242496892308686E7
525,3.629288316298159E7
526,2.0242496892308686E7
527,3.629288316298159E7
528,2.0242496892308686E7
529,3.629288316298159E7
530,2.0242496892308686E7
531,3.629288316298159E7
532,2.0242496892308686E7
533,3.629288316298159E7
534,2.0242496892308686E7
535,3.629288316298159E7
536,2.0242496892308686E7
537,3.629288316298159E7
538,2.0242496892308686E7
539,3.629288316298159E7
540,2.0242496892308686E7
541,3.629288316298159E7
542,2.0242496892308686E7
543,3.629288316298159E7
544,2.0242496892308686E7
545,3.629288316298159E7
546,2.0242496892308686E7
547,3.629288316298159E7
548,2.0242496892308686E7
549,3.629288316298159E7
550,2.0242496892308686E7
551,3.629288316298159E7
552,2.0242496892308686E7
553,3.629288316298159E7
554,2.0242496892308686E7
555,3.629288316298159E7
556,2.0242496892308686E7
557,3.629288316298159E7
558,2.0242496892308686E7
559,3.629288316298159E7
560,2.0242496892308686E7
561,3.629288316298159E7
562,2.0242496892308686E7
563,3.629288316298159E7
564,2.0242496892308686E7
565,3.629288316298159E7
566,2.0242496892308686E7
567,3.629288316298159E7
568,2.0242496892308686E7
569,3.629288316298159E7
570,2.0242496892308686E7
571,3.629288316298159E7
572,2.0242496892308686E7
573,3.629288316298159E7
574,2.0242496892308686E7
575,3.629288316298159E7
576,2.0242496892308686E7
577,3.629288316298159E7
578,2.0242496892308686E7
579,3.629288316298159E7
580,2.0242496892308686E7
581,3.629288316298159E7
582,2.0242496892308686E7
583,3.629288316298159E7
584,2.0242496892308686E7
585,3.629288316298159E7
586,2.0242496892308686E7
587,3.629288316298159E7
588,2.0242496892308686E7
589,3.629288316298159E7
590,2.0242496892308686E7
591,3.629288316298159E7
592,2.0242496892308686E7
593,3.629288316298159E7
594,2.0242496892308686E7
595,3.629288316298159E7
596,2.0242496892308686E7
597,3.629288316298159E7
598,2.0242496892308686E7
599,3.629288316298159E7
600,2.0242496892308686E7
601,3.629288316298159E7
602,2.0242496892308686E7
603,3.629288316298159E7
604,2.0242496892308686E7
605,3.629288316298159E7
606,2.0242496892308686E7
607,3.629288316298159E7
608,2.0242496892308686E7
609,3.629288316298159E7
610,2.0242496892308686E7
611,3.629288316298159E7
612,2.0242496892308686E7
613,3.629288316298159E7
614,2.0242496892308686E7
615,3.629288316298159E7
616,2.0242496892308686E7
617,3.629288316298159E7
618,2.0242496892308686E7
619,3.629288316298159E7
620,2.0242496892308686E7
621,3.629288316298159E7
622,2.0242496892308686E7
623,3.629288316298159E7
624,2.0242496892308686E7
625,3.629288316298159E7
626,2.0242496892308686E7
627,3.629288316298159E7
628,2.0242496892308686E7
629,3.629288316298159E7
630,2.0242496892308686E7
631,3.629288316298159E7
632,2.0242496892308686E7
633,3.629288316298159E7
634,2.0242496892308686E7
635,3.629288316298159E7
636,2.0242496892308686E7
637,3.629288316298159E7
638,2.0242496892308686E7
639,3.629288316298159E7
640,2.0242496892308686E7
641,3.629288316298159E7
642,2.0242496892308686E7
643,3.629288316298159E7
644,2.0242496892308686E7
645,3.629288316298159E7
646,2.0242496892308686E7
647,3.629288316298159E7
648,2.0242496892308686E7
649,3.629288316298159E7
650,2.0242496892308686E7
651,3.629288316298159E7
652,2.0242496892308686E7
653,3.629288316298159E7
654,2.0242496892308686E7
655,3.629288316298159E7
656,2.0242496892308686E7
657,3.629288316298159E7
658,2.0242496892308686E7
659,3.629288316298159E7
660,2.0242496892308686E7
661,3.629288316298159E7
662,2.0242496892308686E7
663,3.629288316298159E7
664,2.0242496892308686E7
665,3.629288316298159E7
666,2.0242496892308686E7
667,3.629288316298159E7
668,2.0242496892308686E7
669,3.629288316298159E7
670,2.0242496892308686E7
671,3.629288316298159E7
672,2.0242496892308686E7
673,3.629288316298159E7
674,2.0242496892308686E7
675,3.629288316298159E7
676,2.0242496892308686E7
677,3.629288316298159E7
678,2.0242496892308686E7
679,3.629288316298159E7
680,2.0242496892308686E7
681,3.629288316298159E7
682,2.0242496892308686E7
683,3.629288316298159E7
684,2.0242496892308686E7
685,3.629288316298159E7
686,2.0242496892308686E7
687,3.629288316298159E7
688,2.0242496892308686E7
689,3.629288316298159E7
690,2.0242496892308686E7
691,3.629288316298159E7
692,2.0242496892308686E7
693,3.629288316298159E7
694,2.0242496892308686E7
695,3.629288316298159E7
696,2.0242496892308686E7
697,3.629288316298159E7
698,2.0242496892308686E7
699,3.629288316298159E7
700,2.0242496892308686E7
701,3.629288316298159E7
702,2.0242496892308686E7
703,3.629288316298159E7
704,2.0242496892308686E7
705,3.629288316298159E7
706,2.0242496892308686E7
707,3.629288316298159E7
708,2.0242496892308686E7
709,3.629288316298159E7
710,2.0242496892308686E7
711,3.629288316298159E7
712,2.0242496892308686E7
713,3.629288316298159E7
714,2.0242496892308686E7
715,3.629288316298159E7
716,2.0242496892308686E7
717,3.629288316298159E7
718,2.0242496892308686E7
719,3.629288316298159E7
720,2.0242496892308686E7
721,3.629288316298159E7
722,2.0242496892308686E7
723,3.629288316298159E7
724,2.0242496892308686E7
725,3.629288316298159E7
726,2.0242496892308686E7
727,3.629288316298159E7
728,2.0242496892308686E7
729,3.629288316298159E7
730,2.0242496892308686E7
731,3.629288316298159E7
732,2.0242496892308686E7
733,3.629288316298159E7
734,2.0242496892308686E7
735,3.629288316298159E7
736,2.0242496892308686E7
737,3.629288316298159E7
738,2.0242496892308686E7
739,3.629288316298159E7
740,2.0242496892308686E7
741,3.629288316298159E7
742,2.0242496892308686E7
743,3.629288316298159E7
744,2.0242496892308686E7
745,3.629288316298159E7
746,2.0242496892308686E7
747,3.629288316298159E7
748,2.0242496892308686E7
749,3.629288316298159E7
750,2.0242496892308686E7
751,3.629288316298159E7
752,2.0242496892308686E7
753,3.629288316298159E7
754,2.0242496892308686E7
755,3.629288316298159E7
756,2.0242496892308686E7
757,3.629288316298159E7
758,2.0242496892308686E7
759,3.629288316298159E7
760,2.0242496892308686E7
761,3.629288316298159E7
762,2.0242496892308686E7
763,3.629288316298159E7
764,2.0242496892308686E7
765,3.629288316298159E7
766,2.0242496892308686E7
767,3.629288316298159E7
768,2.0242496892308686E7
769,3.629288316298159E7
770,2.0242496892308686E7
771,3.629288316298159E7
772,2.0242496892308686E7
773,3.629288316298159E7
774,2.0242496892308686E7
775,3.629288316298159E7
776,2.0242496892308686E7
777,3.629288316298159E7
778,2.0242496892308686E7
779,3.629288316298159E7
780,2.0242496892308686E7
781,3.629288316298159E7
782,2.0242496892308686E7
783,3.629288316298159E7
784,2.0242496892308686E7
785,3.629288316298159E7
786,2.0242496892308686E7
787,3.629288316298159E7
788,2.0242496892308686E7
789,3.629288316298159E7
790,2.0242496892308686E7
791,3.629288316298159E7
792,2.0242496892308686E7
793,3.629288316298159E7
794,2.0242496892308686E7
795,3.629288316298159E7
796,2.0242496892308686E7
797,3.629288316298159E7
798,2.0242496892308686E7
799,3.629288316298159E7
800,2.0242496892308686E7
801,3.629288316298159E7
802,2.0242496892308686E7
803,3.629288316298159E7
804,2.0242496892308686E7
805,3.629288316298159E7
806,2.0242496892308686E7
807,3.629288316298159E7
808,2.0242496892308686E7
809,3.629288316298159E7
810,2.0242496892308686E7
811,3.629288316298159E7
812,2.0242496892308686E7
813,3.629288316298159E7
814,2.0242496892308686E7
815,3.629288316298159E7
816,2.0242496892308686E7
817,3.629288316298159E7
818,2.0242496892308686E7
819,3.629288316298159E7
820,2.0242496892308686E7
821,3.629288316298159E7
822,2.0242496892308686E7
823,3.629288316298159E7
824,2.0242496892308686E7
825,3.629288316298159E7
826,2.0242496892308686E7
827,3.629288316298159E7
828,2.0242496892308686E7
829,3.629288316298159E7
830,2.0242496892308686E7
831,3.629288316298159E7
832,2.0242496892308686E7
833,3.629288316298159E7
834,2.0242496892308686E7
835,3.629288316298159E7
836,2.0242496892308686E7
837,3.629288316298159E7
838,2.0242496892308686E7
839,3.629288316298159E7
840,2.0242496892308686E7
841,3.629288316298159E7
842,2.0242496892308686E7
843,3.629288316298159E7
844,2.0242496892308686E7
845,3.629288316298159E7
846,2.0242496892308686E7
847,3.629288316298159E7
848,2.0242496892308686E7
849,3.629288316298159E7
850,2.0242496892308686E7
851,3.629288316298159E7
852,2.0242496892308686E7
853,3.629288316298159E7
854,2.0242496892308686E7
855,3.629288316298159E7
856,2.0242496892308686E7
857,3.629288316298159E7
858,2.0242496892308686E7
859,3.629288316298159E7
860,2.0242496892308686E7
861,3.629288316298159E7
862,2.0242496892308686E7
863,3.629288316298159E7
864,2.0242496892308686E7
865,3.629288316298159E7
866,2.0242496892308686E7
867,3.629288316298159E7
868,2.0242496892308686E7
869,3.629288316298159E7
870,2.0242496892308686E7
871,3.629288316298159E7
872,2.0242496892308686E7
873,3.629288316298159E7
874,2.0242496892308686E7
875,3.629288316298159E7
876,2.0242496892308686E7
877,3.629288316298159E7
878,2.0242496892308686E7
879,3.629288316298159E7
880,2.0242496892308686E7
881,3.629288316298159E7
882,2.0242496892308686E7
883,3.629288316298159E7
884,2.0242496892308686E7
885,3.629288316298159E7
886,2.0242496892308686E7
887,3.629288316298159E7
888,2.0242496892308686E7
889,3.629288316298159E7
890,2.0242496892308686E7
891,3.629288316298159E7
892,2.0242496892308686E7
893,3.629288316298159E7
894,2.0242496892308686E7
895,3.629288316298159E7
896,2.0242496892308686E7
897,3.629288316298159E7
898,2.0242496892308686E7
899,3.629288316298159E7
900,2.0242496892308686E7
901,3.629288316298159E7
902,2.0242496892308686E7
903,3.629288316298159E7
904,2.0242496892308686E7
905,3.629288316298159E7
906,2.0242496892308686E7
907,3.629288316298159E7
908,2.0242496892308686E7
909,3.629288316298159E7
910,2.0242496892308686E7
911,3.629288316298159E7
912,2.0242496892308686E7
913,3.629288316298159E7
914,2.0242496892308686E7
915,3.629288316298159E7
916,2.0242496892308686E7
917,3.629288316298159E7
918,2.0242496892308686E7
919,3.629288316298159E7
920,2.0242496892308686E7
921,3.629288316298159E7
922,2.0242496892308686E7
923,3.629288316298159E7
924,2.0242496892308686E7
925,3.629288316298159E7
926,2.0242496892308686E7
927,3.629288316298159E7
928,2.0242496892308686E7
929,3.629288316298159E7
930,2.0242496892308686E7
931,3.629288316298159E7
932,2.0242496892308686E7
933,3.629288316298159E7
934,2.0242496892308686E7
935,3.629288316298159E7
936,2.0242496892308686E7
937,3.629288316298159E7
938,2.0242496892308686E7
939,3.629288316298159E7
940,2.0242496892308686E7
941,3.629288316298159E7
942,2.0242496892308686E7
943,3.629288316298159E7
944,2.0242496892308686E7
945,3.629288316298159E7
946,2.0242496892308686E7
947,3.629288316298159E7
948,2.0242496892308686E7
949,3.629288316298159E7
950,2.0242496892308686E7
951,3.629288316298159E7
952,2.0242496892308686E7
953,3.629288316298159E7
954,2.0242496892308686E7
955,3.629288316298159E7
956,2.0242496892308686E7
957,3.629288316298159E7
958,2.0242496892308686E7
959,3.629288316298159E7
960,2.0242496892308686E7
961,3.629288316298159E7
962,2.0242496892308686E7
963,3.629288316298159E7
964,2.0242496892308686E7
965,3.629288316298159E7
966,2.0242496892308686E7
967,3.629288316298159E7
968,2.0242496892308686E7
969,3.629288316298159E7
970,2.0242496892308686E7
971,3.629288316298159E7
972,2.0242496892308686E7
973,3.629288316298159E7
974,2.0242496892308686E7
975,3.629288316298159E7
976,2.0242496892308686E7
977,3.629288316298159E7
978,2.0242496892308686E7
979,3.629288316298159E7
980,2.0242496892308686E7
981,3.629288316298159E7
982,2.0242496892308686E7
983,3.629288316298159E7
984,2.0242496892308686E7
985,3.629288316298159E7
986,2.0242496892308686E7
987,3.629288316298159E7
988,2.0242496892308686E7
989,3.629288316298159E7
990,2.0242496892308686E7
991,3.629288316298159E7
992,2.0242496892308686E7
993,3.629288316298159E7
994,2.0242496892308686E7
995,3.629288316298159E7
996,2.0242496892308686E7
997,3.629288316298159E7
998,2.0242496892308686E7
999,3.629288316298159E7
1000,2.0242496892308686E7
1001,3.629288316298159E7
1002,2.0242496892308686E7
1003,3.629288316298159E7
1004,2.0242496892308686E7
1005,3.629288316298159E7
1006,2.0242496892308686E7
1007,3.629288316298159E7
1008,2.0242496892308686E7
1009,3.629288316298159E7
1010,2.0242496892308686E7
1011,3.629288316298159E7
1012,2.0242496892308686E7
1013,3.629288316298159E7
1014,2.0242496892308686E7
1015,3.629288316298159E7
1016,2.0242496892308686E7
1017,3.629288316298159E7
1018,2.0242496892308686E7
1019,3.629288316298159E7
1020,2.0242496892308686E7
1021,3.629288316298159E7
1022,2.0242496892308686E7
1023,3.629288316298159E7
1024,2.0242496892308686E7
1025,3.629288316298159E7
1026,2.0242496892308686E7
1027,3.629288316298159E7
1028,2.0242496892308686E7
1029,3.629288316298159E7
1030,2.0242496892308686E7
1031,3.629288316298159E7
1032,2.0242496892308686E7
1033,3.629288316298159E7
1034,2.0242496892308686E7
1035,3.629288316298159E7
1036,2.0242496892308686E7
1037,3.629288316298159E7
1038,2.0242496892308686E7
1039,3.629288316298159E7
1040,2.0242496892308686E7
1041,3.629288316298159E7
1042,2.0242496892308686E7
1043,3.629288316298159E7
1044,2.0242496892308686E7
1045,3.629288316298159E7
1046,2.0242496892308686E7
1047,3.629288316298159E7
1048,2.0242496892308686E7
1049,3.629288316298159E7
1050,2.0242496892308686E7
1051,3.629288316298159E7
1052,2.0242496892308686E7
1053,3.629288316298159E7
1054,2.0242496892308686E7
1055,3.629288316298159E7
1056,2.0242496892308686E7
1057,3.629288316298159E7
1058,2.0242496892308686E7
1059,3.629288316298159E7
1060,2.0242496892308686E7
1061,3.629288316298159E7
1062,2.0242496892308686E7
1063,3.629288316298159E7
1064,2.0242496892308686E7
1065,3.629288316298159E7
1066,2.0242496892308686E7
1067,3.629288316298159E7
1068,2.0242496892308686E7
1069,3.629288316298159E7
1070,2.0242496892308686E7
1071,3.629288316298159E7
1072,2.0242496892308686E7
1073,3.629288316298159E7
1074,2.0242496892308686E7
1075,3.629288316298159E7
1076,2.0242496892308686E7
1077,3.629288316298159E7
1078,2.0242496892308686E7
1079,3.629288316298159E7
1080,2.0242496892308686E7
1081,3.629288316298159E7
1082,2.0242496892308686E7
1083,3.629288316298159E7
1084,2.0242496892308686E7
1085,3.629288316298159E7
1086,2.0242496892308686E7
1087,3.629288316298159E7
1088,2.0242496892308686E7
1089,3.629288316298159E7
1090,2.0242496892308686E7
1091,3.629288316298159E7
1092,2.0242496892308686E7
1093,3.629288316298159E7
1094,2.0242496892308686E7
1095,3.629288316298159E7
1096,2.0242496892308686E7
1097,3.629288316298159E7
1098,2.0242496892308686E7
1099,3.629288316298159E7
1100,2.0242496892308686E7
1101,3.629288316298159E7
1102,2.0242496892308686E7
1103,3.629288316298159E7
1104,2.0242496892308686E7
1105,3.629288316298159E7
1106,2.0242496892308686E7
1107,3.629288316298159E7
1108,2.0242496892308686E7
1109,3.629288316298159E7
1110,2.0242496892308686E7
1111,3.629288316298159E7
1112,2.0242496892308686E7
1113,3.629288316298159E7
1114,2.0242496892308686E7
1115,3.629288316298159E7
1116,2.0242496892308686E7
1117,3.629288316298159E7
1118,2.0242496892308686E7
1119,3.629288316298159E7
